age_CE,varve_thick,light_lamin_thick,dark_lamin_thick,ref,lat,lon,lake_name
1165,7.2,0.6,6.6000000000000005,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1164,5.4,2,3.4000000000000004,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1163,5,0.8,4.2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1162,4.8,1.1,3.6999999999999997,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1161,4,1.1,2.9,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1160,2.6,1.2,1.4000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1159,4.5,1.2,3.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1158,4.3,0.5,3.8,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1157,1.8,0.5,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1156,1.7,0.8,0.8999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1155,2.4,1.1,1.2999999999999998,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1154,5.2,0.6,4.6000000000000005,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1153,2.7,0.8,1.9000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1152,2.4,0.6,1.7999999999999998,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1151,1.5,0.4,1.1,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1150,1.8,0.52,1.28,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1149,0.6,0.2,0.39999999999999997,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1148,2.8,1.2,1.5999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1147,1.2,0.8,0.3999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1146,0.9,0.3,0.6000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1145,1.2,0.8,0.3999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1144,2.6,1.2,1.4000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1143,2.1,0.8,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1142,2.3,1.2,1.0999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1141,3,1,2,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1140,2.1,1.3,0.8,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1139,1.7,1.1,0.5999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1138,1.1,0.6,0.5000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1137,1.4,0.3,1.0999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1136,1.4,0.7,0.7,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1135,1.24,0.6,0.64,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1134,1.7,1,0.7,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1133,4,3,1,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1132,1.1,0.7,0.40000000000000013,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1131,1.5,0.2,1.3,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1130,2,0.6,1.4,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1129,1.8,0.2,1.6,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1128,1.6,0.4,1.2000000000000002,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1127,1.8,0.6,1.2000000000000002,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1126,2.4,1,1.4,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1125,1.4,0.7,0.7,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1124,1.4,0.8,0.5999999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1123,1.2,0.5,0.7,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1122,1.1,0.6,0.5000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1121,1.2,0.64,0.5599999999999999,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1120,1.6,0.8,0.8,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1119,1.6,1,0.6000000000000001,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1118,1,0.3,0.7,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
1117,1.7,0.4,1.2999999999999998,"Słowiński, M., Brauer, A., Guzowski, P., Związek, T., Obremska, M., Theuerkauf, M., Dietze, E., Schwab, M., Tjallingii, R., Czaja, R., Ott, F., Błaszkiewicz, M., 2021. The role of Medieval road operation on cultural landscape transformation. Sci Rep 11, 20876. Available at: https://doi.org/10.1038/s41598-021-00090-3
",53.87,18.235,Czechowskie
